Country Code,Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Gini index,PPP,Unemployment,alcohol consumption,Gender Equality,Education expenditure from GDP,self employed,percent of married woman 15-49,Birth rate,suicide rate
SEN,Senegal,2003,Developing,59.0,251.0,25,0.33,62.21977893,,1519,18.7,44,73.0,5.4,73.0,0.7,642.7663113,16799.0,11.8,11.7,0.401,5.9,,251.1268717,,,,2.751250029,76.79224672,,38.611,7.4
SEN,Senegal,2002,Developing,58.4,252.0,25,0.36,49.73511396,,18184,18.3,47,6.0,5.6,6.0,0.7,513.26227,1396861.0,12.0,11.9,0.397,5.7,,256.9613024,5.65,,,2.594419956,77.69157427,,38.671,7.5
SEN,Senegal,2001,Developing,57.9,251.0,26,0.34,6.064221202,,24789,17.9,49,49.0,4.98,52.0,0.6,481.287397,1134497.0,12.1,12.1,0.381,5.4,41.2,255.0749191,,,,2.471509933,78.39013123,,38.895,7.6
SEN,Senegal,2000,Developing,57.5,25.0,27,0.29,5.397368532,,5839,17.5,50,49.0,4.63,52.0,0.5,473.45338,988452.0,12.3,12.3,0.378,5.2,,254.7074962,,0.47277,,2.463350058,78.95457078,,39.169,7.8
SRB,Serbia,2014,Developing,75.4,123.0,1,9.09,8.617208431,92.0,37,59.4,1,93.0,1.37,93.0,0.1,62.173221,713576.0,2.1,2.1,0.771,14.3,40.5,47.7566828,19.223,,,3.926980019,31.71085884,58.4,9.3,17.0
SRB,Serbia,2013,Developing,75.3,122.0,1,9.16,880.6403367,91.0,1,58.9,1,97.0,1.12,95.0,0.1,6353.826383,7164132.0,2.1,2.1,0.766,14.1,39.5,47.65703249,22.154,,,,32.4417713,,9.2,17.9
SRB,Serbia,2012,Developing,74.9,126.0,1,9.38,742.5109709,97.0,0,58.3,1,93.0,9.89,91.0,0.1,5659.3824,719977.0,2.1,2.1,0.767,14.0,39.9,45.85745961,24.0,,,4.164209843,30.39289986,,9.3,18.2
SRB,Serbia,2011,Developing,74.6,127.0,1,9.56,915.3190791,94.0,370,57.7,1,94.0,9.72,94.0,0.1,6423.291783,723499.0,2.2,2.2,0.757,13.5,,44.1466369,22.959,,,4.238359928,30.11040311,,9.1,18.0
SRB,Serbia,2010,Developing,74.4,128.0,1,9.65,774.4396617,89.0,20,57.0,1,91.0,1.9,91.0,0.1,5411.87744,7291436.0,2.2,2.3,0.755,13.6,,42.47277808,19.204,9.93455,,4.327809811,32.44294239,60.8,9.4,17.2
SRB,Serbia,2009,Developing,74.1,131.0,1,9.85,820.8109098,93.0,1,56.4,1,97.0,9.9,95.0,0.1,5821.35397,73287.0,2.3,2.3,0.754,13.6,,40.77458582,16.116,,,4.483980179,32.14024448,,9.6,19.5
SRB,Serbia,2008,Developing,74.0,132.0,1,9.54,96.33237912,93.0,2,55.8,1,95.0,1.5,95.0,0.1,671.773913,735222.0,2.3,2.4,0.749,13.5,,38.40850803,13.67,,,4.441999912,33.82745544,,9.4,18.0
SRB,Serbia,2007,Developing,73.8,132.0,1,9.3,772.8700353,99.0,201,55.1,1,93.0,1.2,94.0,0.1,5458.121718,7381579.0,2.4,2.4,0.743,13.5,,37.41475844,18.06,,,4.209839821,34.71118389,,9.22,18.7
SRB,Serbia,2006,Developing,73.6,133.0,1,8.58,541.8243468,93.0,2,54.5,1,97.0,8.99,92.0,0.1,4129.758741,7411569.0,2.5,2.5,0.739,13.4,,35.6421337,20.85,,3.0,,35.69553468,41.3,9.58,19.5
SRB,Serbia,2005,Developing,73.0,135.0,1,9.6,503.1115947,65.0,2,53.9,1,98.0,8.7,98.0,0.1,3528.1318,744769.0,2.5,2.6,0.73,13.2,,33.29931685,20.85,,4.5,,36.58314412,,9.7,20.1
SRB,Serbia,2004,Developing,73.0,134.0,1,7.42,462.7076756,89.0,11,53.3,1,96.0,8.24,88.0,0.1,3331.228766,7463157.0,2.6,2.6,0.72,13.1,,29.92371933,18.5,,,,37.22559283,,10.5,21.3
SRB,Serbia,2003,Developing,73.0,134.0,1,7.25,389.7515212,,15,52.8,1,89.0,8.13,89.0,0.1,2832.49652,748591.0,2.7,2.7,0.715,13.0,,27.83075362,15.2,,,,38.24073199,,10.6,21.2
SRB,Serbia,2002,Developing,72.9,133.0,1,6.95,292.6142378,,63,52.2,1,95.0,8.9,95.0,0.1,2149.9944,7496522.0,2.7,2.8,0.715,13.2,,25.96420367,13.8,,,,38.44310835,,10.4,22.4
SRB,Serbia,2001,Developing,73.1,135.0,1,7.53,222.5065705,,35,51.7,1,93.0,6.89,93.0,0.1,1634.87561,753433.0,2.8,2.8,0.709,13.1,,23.05210604,12.8,,,,38.65885347,,10.5,21.8
SRB,Serbia,2000,Developing,72.6,141.0,1,7.38,11.85928108,,38,51.2,2,98.0,6.53,95.0,0.1,87.1365252,7516346.0,2.8,2.9,0.702,13.0,,12.41829511,12.6,,,,38.84458254,58.7,9.8,23.1
SYC,Seychelles,2014,Developing,73.0,17.0,0,0.01,151.1045552,99.0,0,36.2,0,99.0,3.37,99.0,0.1,1557.77892,91359.0,5.7,6.0,0.766,13.2,,8.953263283,3.841,,,3.952470064,,,17.0,7.9
SYC,Seychelles,2013,Developing,72.9,172.0,0,0.01,1521.672751,99.0,0,35.5,0,98.0,3.58,98.0,0.1,15687.34795,89949.0,5.7,6.1,0.762,13.5,46.8,8.90681839,,,,3.616770029,,,17.4,7.7
SYC,Seychelles,2012,Developing,72.7,174.0,0,0.01,177.2633961,99.0,0,34.8,0,98.0,4.8,98.0,0.1,12845.17363,8833.0,5.7,6.1,0.755,13.5,,8.449448586,,,,2.541049957,,,18.6,7.7
SYC,Seychelles,2011,Developing,72.6,177.0,0,9.72,1121.475547,99.0,0,34.2,0,99.0,3.38,99.0,0.1,12189.9516,87441.0,5.7,6.1,0.744,13.3,,8.233160019,4.11,,,3.628819942,,,18.6,7.9
SYC,Seychelles,2010,Developing,72.4,18.0,0,6.51,16.49232317,99.0,0,33.5,0,99.0,3.59,99.0,0.1,184.68447,8977.0,5.8,6.2,0.74,13.2,,8.281131511,,7.76804,,3.548263311,,,16.8,7.8
SYC,Seychelles,2009,Developing,72.3,182.0,0,4.94,75.2256582,99.0,0,32.4,0,99.0,2.64,99.0,0.1,976.9566,87298.0,5.8,6.2,0.739,13.2,,8.624329638,,,,,,,18.1,7.5
SYC,Seychelles,2008,Developing,72.2,184.0,0,6.33,701.8526364,99.0,0,31.8,0,99.0,2.64,99.0,0.1,11122.8627,86956.0,5.9,6.3,0.739,13.2,,6.522486912,,,,,,,17.8,7.8
SYC,Seychelles,2007,Developing,72.2,185.0,0,8.12,916.4741775,99.0,1,31.2,0,99.0,3.3,99.0,0.1,12154.82994,8533.0,5.9,6.3,0.733,13.1,,4.944988632,,,,4.06658268,,,17.6,7.6
SYC,Seychelles,2006,Developing,72.2,185.0,0,8.12,102.373909,99.0,10,3.7,0,99.0,3.73,99.0,0.1,1214.39987,846.0,5.9,6.3,0.728,13.1,,4.829115053,,,,4.483310223,,,17.3,8.1
SYC,Seychelles,2005,Developing,72.2,185.0,0,7.82,21.4653132,99.0,0,3.1,0,99.0,3.91,99.0,0.1,1192.5174,82858.0,6.0,6.4,0.712,12.1,,5.002582006,5.5,8.08049,,,,,18.5,8.4
SYC,Seychelles,2004,Developing,72.1,186.0,0,7.91,12.94324581,99.0,0,29.2,0,99.0,4.17,99.0,0.1,1176.65871,82475.0,6.0,6.4,0.715,12.3,,5.125806265,,,,,,,17.4,9.3
SYC,Seychelles,2003,Developing,72.1,185.0,0,7.41,843.1186662,99.0,0,28.7,0,99.0,4.64,99.0,0.1,8524.961236,82781.0,6.1,6.5,0.713,12.1,,5.067564853,,,,5.05177021,,,18.1,9.0
SYC,Seychelles,2002,Developing,72.1,186.0,0,11.15,562.3601848,99.0,0,28.1,0,99.0,4.21,99.0,0.1,8331.261997,83723.0,6.1,6.6,0.712,12.1,,5.016917002,9.81,,,4.881090164,,,17.7,8.6
SYC,Seychelles,2001,Developing,72.0,187.0,0,6.72,643.7035752,96.0,0,27.6,0,96.0,4.45,96.0,0.1,7663.1378,8122.0,6.2,6.6,0.714,12.2,,5.087583621,,,,,,,17.7,9.2
SYC,Seychelles,2000,Developing,71.8,188.0,0,8.24,601.7608115,98.0,0,27.1,0,98.0,4.62,98.0,0.1,7578.85153,81131.0,6.3,6.7,0.0,12.3,,4.936667074,,7.41475,,3.979164839,,,18.6,9.2
SLE,Sierra Leone,2014,Developing,48.1,463.0,23,0.01,1.443286353,83.0,1006,23.8,32,83.0,11.9,83.0,0.6,78.4394757,779162.0,7.5,7.4,0.426,9.5,,1.802743164,4.678,,3.0,2.662909985,89.06759786,,35.533,6.2
SLE,Sierra Leone,2013,Developing,54.0,47.0,23,0.01,1.321464076,92.0,15,23.3,33,92.0,11.59,92.0,0.8,71.8186998,692279.0,7.7,7.6,0.413,9.3,,1.820122192,,,3.0,2.379810095,89.37746431,16.6,36.473,6.3
SLE,Sierra Leone,2012,Developing,49.7,411.0,25,0.01,54.56033696,91.0,678,22.7,35,91.0,11.24,91.0,0.9,561.8984239,676613.0,7.9,7.8,0.401,9.1,,1.787053345,,,3.0,2.881599903,89.84661921,,37.569,6.6
SLE,Sierra Leone,2011,Developing,48.9,418.0,26,3.78,54.6659175,89.0,1865,22.2,38,88.0,11.98,89.0,1.3,445.525,6611692.0,8.1,8.0,0.392,8.9,34.0,1.825527954,,,3.0,2.678250074,90.06937495,,38.282,6.5
SLE,Sierra Leone,2010,Developing,48.1,424.0,27,3.84,5.347717533,86.0,1089,21.7,40,84.0,1.32,86.0,1.6,45.128418,645872.0,8.3,8.2,0.384,8.7,,1.763397877,,0.31206,3.0,2.588510036,90.17243162,11.0,38.887,6.8
SLE,Sierra Leone,2009,Developing,47.1,433.0,28,3.97,49.8371267,84.0,31,21.2,42,81.0,13.13,84.0,1.7,394.5932439,63126.0,8.5,8.4,0.375,8.5,,1.672162416,,,3.0,2.818209887,90.24261987,,39.658,6.6
SLE,Sierra Leone,2008,Developing,46.2,441.0,29,3.91,5.379606465,77.0,44,2.7,44,75.0,1.29,77.0,1.9,46.3759178,6165372.0,8.7,8.7,0.367,8.3,,1.550416223,,,3.0,2.465889931,90.37350399,8.2,40.324,6.5
SLE,Sierra Leone,2007,Developing,45.3,45.0,29,3.86,45.57108889,63.0,0,2.2,45,63.0,1.12,64.0,2.2,358.8274716,615417.0,8.9,8.9,0.357,8.2,,1.487775187,,,3.0,2.596780062,90.54030482,,40.796,6.4
SLE,Sierra Leone,2006,Developing,44.3,464.0,30,3.8,38.00075788,,33,19.7,46,65.0,1.68,64.0,2.2,322.313468,5848692.0,9.1,9.1,0.348,8.0,,1.370548043,,,3.0,,90.74620372,,41.429,6.5
SLE,Sierra Leone,2005,Developing,43.3,48.0,30,3.83,42.08892911,,29,19.2,47,67.0,12.25,65.0,2.2,287.6891942,5658379.0,9.3,9.3,0.341,7.8,,,,0.22447,3.0,2.837270021,90.90245443,5.3,41.71,6.0
SLE,Sierra Leone,2004,Developing,42.3,496.0,30,3.99,38.52454761,,7,18.8,47,69.0,11.66,65.0,2.1,263.145817,5439695.0,9.5,9.5,0.332,7.6,,,3.42,,,3.146929979,91.06529244,,42.271,6.1
SLE,Sierra Leone,2003,Developing,41.5,57.0,30,4.07,38.61473209,,586,18.4,47,66.0,11.69,73.0,1.9,263.7618312,5199549.0,9.7,9.8,0.322,7.4,40.2,,3.879,,,3.299000025,91.33973988,,43.486,6.1
SLE,Sierra Leone,2002,Developing,48.0,513.0,30,4.06,36.59114895,,568,17.9,48,54.0,11.96,53.0,1.7,249.939542,4957216.0,9.9,1.0,0.306,7.2,,,,,,3.594340086,91.57322604,,44.345,6.0
SLE,Sierra Leone,2001,Developing,41.0,519.0,30,4.21,33.34691455,,649,17.5,48,38.0,11.83,38.0,1.5,227.779471,4739147.0,1.1,1.2,0.302,7.0,,,,,,3.48251009,91.7147373,,44.706,5.9
SLE,Sierra Leone,2000,Developing,39.0,533.0,29,3.97,20.39568283,,3575,17.2,48,46.0,13.63,44.0,1.2,139.3147734,4564297.0,1.3,1.4,0.292,6.7,,,,0.22448,,4.949369907,91.5745238,4.3,44.991,5.7
SGP,Singapore,2014,Developed,82.9,56.0,0,1.83,7971.646361,96.0,0,32.9,0,96.0,4.92,96.0,0.1,56336.7234,,2.2,2.2,0.922,15.4,,1.103808999,3.74,,,2.924366713,14.61920132,,9.8,10.2
SGP,Singapore,2013,Developed,82.7,57.0,0,1.83,714.3441019,97.0,138,32.7,0,97.0,4.53,97.0,0.1,5629.18914,,2.2,2.2,0.92,15.4,,1.104009509,3.86,,,2.85435009,14.91585148,,9.3,10.3
SGP,Singapore,2012,Developed,82.5,59.0,0,1.89,6041.858981,97.0,42,32.4,0,97.0,4.22,97.0,0.1,54431.16199,,2.2,2.1,0.917,15.4,,1.073488235,3.72,,,3.070859909,15.3239219,,10.1,11.3
SGP,Singapore,2011,Developed,82.2,6.0,0,1.8,638.0001097,96.0,148,32.1,0,96.0,3.93,96.0,0.1,53166.67581,,2.1,2.1,0.911,15.2,,1.092285037,3.89,,,3.030770063,14.99751148,,9.5,9.6
SGP,Singapore,2010,Developed,82.0,61.0,0,1.84,4540.543752,96.0,50,31.8,0,96.0,3.96,96.0,0.1,46569.67951,,2.1,2.1,0.889,14.5,,1.070584673,4.12,1.92265,,3.080440044,14.49820843,,9.3,9.9
SGP,Singapore,2009,Developed,81.7,62.0,0,1.73,462.9306986,96.0,16,31.5,0,97.0,4.27,97.0,0.1,38577.55822,,2.1,2.1,0.887,14.4,,1.05826102,5.86,,,3.010129929,14.75340728,,9.9,10.5
SGP,Singapore,2008,Developed,81.4,64.0,0,1.7,3404.13099,97.0,18,31.2,0,97.0,3.91,97.0,0.1,39721.4818,,2.1,2.1,0.88,14.2,,1.048243332,3.96,,,2.764600039,15.08019047,,10.2,10.4
SGP,Singapore,2007,Developed,81.1,65.0,0,1.6,3082.973535,96.0,15,3.9,0,97.0,3.46,97.0,0.1,39223.58187,,2.1,2.0,0.873,14.1,,1.020828181,3.9,,,2.946749926,15.3782329,,10.3,10.7
SGP,Singapore,2006,Developed,87.0,66.0,0,1.55,2639.376955,95.0,23,3.5,0,95.0,3.66,95.0,0.1,33579.85948,,2.1,2.0,0.839,13.9,,1.028304489,4.48,,,2.859119892,15.09907007,,10.3,11.7
SGP,Singapore,2005,Developed,82.0,69.0,0,1.49,2356.731479,96.0,33,3.2,0,96.0,3.74,96.0,0.1,29869.85398,,2.1,2.0,0.821,12.6,,1.051353516,5.59,1.61736,,3.195960045,15.34281035,,10.2,11.2
SGP,Singapore,2004,Developed,79.7,71.0,0,1.45,204.2481892,94.0,96,29.9,0,95.0,3.17,95.0,0.1,2745.27136,,2.1,2.0,0.82,12.7,,1.082421836,5.84,,,3.652760029,15.56179864,,10.3,11.7
SGP,Singapore,2003,Developed,79.3,73.0,0,1.43,2263.068326,95.0,33,29.6,0,96.0,3.63,96.0,0.1,23573.6284,,2.1,2.0,0.819,12.7,,1.093223506,5.93,,,3.981940031,14.93804053,,10.5,12.1
SGP,Singapore,2002,Developed,79.0,74.0,0,2.16,142.0989818,95.0,211,29.2,0,94.0,2.84,94.0,0.1,2216.83279,,2.1,2.0,0.818,12.6,,1.112390826,5.65,,,3.878530025,15.14804212,,11.4,12.4
SGP,Singapore,2001,Developed,78.7,76.0,0,2.08,1003.366877,95.0,408,28.9,0,95.0,2.37,96.0,0.1,21577.7823,,2.1,2.0,0.82,12.7,,1.134477181,3.76,,,3.542490005,15.36810736,,11.8,11.3
SGP,Singapore,2000,Developed,78.3,78.0,0,2.03,1855.828806,97.0,141,28.5,0,98.0,2.71,98.0,0.1,23792.677,,2.1,2.0,0.81,12.5,,1.155021595,5.96,2.27639,,3.32130003,15.39822094,,13.7,12.4
SVN,Slovenia,2014,Developed,87.0,76.0,0,10.46,31.13492794,,52,59.5,0,95.0,9.23,95.0,0.1,242.67286,26198.0,1.4,1.4,0.888,17.6,25.7,0.66613,9.692,,,5.291699886,18.76785048,,10.3,19.6
SVN,Slovenia,2013,Developed,85.0,78.0,0,9.53,259.7786785,,1,58.9,0,95.0,9.29,95.0,0.1,2315.31799,259953.0,1.4,1.4,0.878,16.8,26.2,0.665662,10.116,,,5.405729771,17.08733301,,10.2,22.2
SVN,Slovenia,2012,Developed,82.0,81.0,0,10.95,3283.024864,,2,58.2,0,96.0,9.37,96.0,0.1,22486.47167,257159.0,1.5,1.5,0.877,16.8,25.6,0.677672,8.852,,,5.620230198,16.42014304,,10.7,22.0
SVN,Slovenia,2011,Developed,79.8,84.0,0,10.61,3343.026219,,22,57.6,0,96.0,9.8,96.0,0.1,24985.24827,252843.0,1.6,1.6,0.876,17.0,24.9,0.681376,8.182,,,5.541259766,17.02734882,,10.7,21.6
SVN,Slovenia,2010,Developed,79.5,87.0,0,10.32,3187.496219,,2,57.0,0,96.0,9.7,96.0,0.1,23437.4722,248583.0,1.6,1.6,0.872,16.9,24.9,0.698464,7.248,11.14347,,5.545460224,17.52284631,,10.9,20.7
SVN,Slovenia,2009,Developed,79.1,9.0,0,10.52,3505.389434,,0,56.4,0,96.0,9.38,96.0,0.1,24633.79785,239669.0,1.7,1.7,0.873,16.9,24.8,0.709551,5.869,,,5.554969788,16.45522107,,10.7,22.5
SVN,Slovenia,2008,Developed,78.9,96.0,0,10.94,392.9588536,,0,55.8,0,97.0,8.47,97.0,0.1,2751.8127,221316.0,1.7,1.7,0.869,16.9,23.7,0.686488,4.379,,,5.109519958,14.30874505,,10.8,20.6
SVN,Slovenia,2007,Developed,78.3,12.0,0,11.02,3256.724028,,0,55.2,0,97.0,7.98,97.0,0.1,23841.31792,218122.0,1.8,1.8,0.865,16.8,24.4,0.683814,4.828,,,5.11661005,16.14481587,,9.8,22.9
SVN,Slovenia,2006,Developed,78.1,17.0,0,12.26,2724.17807,,0,54.7,0,97.0,8.42,97.0,0.1,19726.1265,26868.0,1.8,1.9,0.858,16.7,24.4,0.666546,5.957,,,5.590660095,16.51221025,,9.4,27.9
SVN,Slovenia,2005,Developed,77.5,14.0,0,11.14,2503.714258,,0,54.1,0,95.0,8.5,95.0,0.1,18169.1891,2474.0,1.9,2.0,0.853,16.3,24.6,0.662445,6.515,11.8105,,5.6040802,15.58511846,,9.1,26.8
SVN,Slovenia,2004,Developed,77.2,113.0,0,10.0,235.3785281,,0,53.5,0,94.0,8.47,94.0,0.1,1726.9151,199712.0,2.0,2.0,0.85,16.6,24.8,0.653598,6.017,,,5.64425993,15.90651104,,9.0,28.7
SVN,Slovenia,2003,Developed,76.5,119.0,0,11.58,203.3252124,,0,52.9,0,95.0,8.77,95.0,0.1,1488.47154,1995733.0,2.0,2.1,0.843,16.1,,0.645452,6.481,,,5.70333004,14.16679813,,8.7,29.7
SVN,Slovenia,2002,Developed,76.6,117.0,0,9.29,1617.473418,,0,52.3,0,93.0,8.62,93.0,0.1,11814.9994,199453.0,2.1,2.2,0.835,15.6,,0.621898,5.927,,,5.672860146,16.11013927,,8.8,29.1
SVN,Slovenia,2001,Developed,76.2,124.0,0,10.8,196.3026243,,0,51.8,0,93.0,8.57,92.0,0.1,1479.29634,19926.0,2.2,2.2,0.824,14.7,,0.596696,5.685,,,5.756830215,17.60944606,,8.8,30.9
SVN,Slovenia,2000,Developed,76.0,122.0,0,11.9,161.4473853,,0,51.2,0,93.0,8.26,91.0,0.1,1227.73677,1988925.0,2.2,2.3,0.818,14.6,,0.56221,6.92,12.09817,,6.130482674,16.6938429,,9.1,32.0
SLB,Solomon Islands,2014,Developing,68.8,183.0,0,0.01,3.718438799,88.0,0,49.7,0,94.0,5.5,88.0,0.1,29.652622,57554.0,1.1,1.2,0.512,9.6,,7.953908472,,,3.0,,70.07504881,,33.477,15.3
SLB,Solomon Islands,2013,Developing,68.8,182.0,0,0.01,24.73328608,94.0,0,48.9,0,99.0,5.42,94.0,0.1,188.5159,563513.0,1.1,1.2,0.509,9.5,,7.685892879,0.694,,3.0,,70.82211249,,33.585,15.4
SLB,Solomon Islands,2012,Developing,68.7,184.0,0,0.01,247.9492284,99.0,0,48.1,0,99.0,5.48,99.0,0.1,1858.689868,551531.0,1.2,1.2,0.505,9.4,37.1,7.399542107,,,3.0,,71.44370141,,33.619,15.6
SLB,Solomon Islands,2011,Developing,68.5,186.0,0,0.99,229.6687488,99.0,0,47.2,0,99.0,5.8,99.0,0.1,1642.837974,539614.0,1.2,1.2,0.497,9.4,,7.131074061,,,3.0,,72.08134007,,33.633,15.7
SLB,Solomon Islands,2010,Developing,68.3,188.0,0,1.1,29.5207994,9.0,0,46.4,0,94.0,7.47,9.0,0.1,1272.44825,52779.0,1.2,1.2,0.492,9.3,,6.852995395,,1.11571,3.0,7.47837019,72.88854301,,33.641,15.7
SLB,Solomon Islands,2009,Developing,68.1,192.0,0,1.21,244.3976438,92.0,0,45.5,0,98.0,7.92,92.0,0.1,1158.282672,51679.0,1.2,1.2,0.494,9.3,,6.892909816,2.02,,3.0,6.65858984,73.49677742,,33.562,15.8
SLB,Solomon Islands,2008,Developing,68.0,193.0,0,1.09,19.74929219,89.0,0,44.7,0,94.0,5.97,89.0,0.1,125.79167,54477.0,1.2,1.2,0.489,9.2,,6.413510194,,,3.0,6.895150185,74.03905028,,33.663,15.8
SLB,Solomon Islands,2007,Developing,67.6,2.0,0,0.85,28.90135229,9.0,0,43.8,0,93.0,6.42,9.0,0.1,146.931125,49294.0,1.2,1.2,0.482,9.0,,5.676549251,,,3.0,7.333270073,74.51874242,34.6,33.828,15.2
SLB,Solomon Islands,2006,Developing,67.6,2.0,0,0.99,240.4851202,99.0,0,43.0,0,99.0,6.66,99.0,0.1,948.6592511,481422.0,1.3,1.3,0.47,8.4,,5.422771829,,,3.0,,74.94684309,,34.007,14.1
SLB,Solomon Islands,2005,Developing,67.4,24.0,0,0.9,25.31155956,83.0,0,42.1,0,9.0,7.83,89.0,0.1,88.874858,469885.0,1.3,1.3,0.465,8.3,46.1,5.033004919,,1.04491,3.0,,75.3351575,,33.884,14.0
SLB,Solomon Islands,2004,Developing,67.1,29.0,0,1.18,195.5259417,81.0,0,41.3,0,89.0,5.64,9.0,0.1,818.442619,458324.0,1.3,1.3,0.459,8.1,,4.8483461,,,,,75.60259811,,34.117,13.8
SLB,Solomon Islands,2003,Developing,66.8,215.0,0,1.18,16.83170578,79.0,0,4.4,0,84.0,6.0,84.0,0.1,744.7657423,446769.0,1.3,1.3,0.453,8.0,,4.653090266,,,,,75.81881186,,34.397,14.6
SLB,Solomon Islands,2002,Developing,66.5,22.0,0,1.08,156.2847968,75.0,0,39.6,0,78.0,6.9,78.0,0.1,784.9562874,435262.0,1.4,1.4,0.446,7.3,,4.395255763,,,,,75.89771263,,34.661,14.3
SLB,Solomon Islands,2001,Developing,66.2,227.0,0,0.7,325.1114746,83.0,0,38.7,0,88.0,6.44,84.0,0.1,944.81684,423853.0,1.4,1.4,0.442,6.6,,4.025043391,,,,,75.88191323,,34.989,14.1
SLB,Solomon Islands,2000,Developing,65.8,235.0,0,0.71,4.24926073,81.0,0,37.9,0,88.0,4.56,86.0,0.1,154.518572,41269.0,1.4,1.4,0.455,7.2,,3.870718349,,0.75746,,,75.83658762,,35.271,14.4
SOM,Somalia,2014,Developing,54.3,321.0,51,0.01,0.0,42.0,10229,23.8,80,47.0,,42.0,0.8,417.89143,,6.7,6.5,,,,,,,,,54.46513944,,46.747,8.1
SOM,Somalia,2013,Developing,54.2,318.0,51,0.01,0.0,42.0,3173,23.3,81,47.0,,42.0,0.8,47.5432354,,6.8,6.6,,,,,,,,,54.74533098,,46.995,8.1
SOM,Somalia,2012,Developing,53.1,336.0,51,0.01,0.0,,9983,22.9,82,47.0,,42.0,0.8,,,6.8,6.7,,,,,,,,,54.93873504,,47.282,8.1
SOM,Somalia,2011,Developing,53.1,329.0,51,0.01,0.0,,17298,22.4,82,49.0,,41.0,0.8,,,6.9,6.7,,,,,,,,,55.09140416,9.8,47.53,8.1
SOM,Somalia,2010,Developing,52.4,336.0,52,0.01,0.0,,115,22.0,83,49.0,,45.0,0.8,,,7.0,6.8,,,,,,0.0,,,55.31737025,,47.696,8.2
SOM,Somalia,2009,Developing,52.2,335.0,52,0.01,0.0,,13,21.5,84,41.0,,42.0,0.8,,,7.1,6.9,,,,,,,,,55.51282681,,47.946,8.5
SOM,Somalia,2008,Developing,51.9,336.0,52,0.01,0.0,,1081,21.1,84,4.0,,31.0,0.9,,,7.2,7.0,,,,,,,,,55.69457922,,48.242,8.5
SOM,Somalia,2007,Developing,51.5,34.0,52,0.01,0.0,,1149,2.7,84,4.0,,4.0,0.9,,,7.3,7.1,,,,,,,,,55.85640058,,48.466,8.4
SOM,Somalia,2006,Developing,51.5,337.0,51,0.01,0.0,,7,2.2,83,26.0,,26.0,0.9,,,7.4,7.2,,,,,,,,,55.9775922,14.6,48.739,8.7
SOM,Somalia,2005,Developing,51.6,334.0,50,0.01,0.0,,0,19.8,82,35.0,,35.0,0.9,,,7.5,7.3,,,,,,0.0,,,56.06852403,,48.972,8.9
SOM,Somalia,2004,Developing,51.2,341.0,49,0.01,0.0,,12008,19.4,80,3.0,,3.0,0.9,,,7.6,7.4,,,,,,,,,56.15656996,,49.232,9.1
SOM,Somalia,2003,Developing,51.1,344.0,48,0.01,0.0,,8257,19.0,78,4.0,,4.0,0.9,,,7.7,7.5,,,,,,,,,56.19012953,,49.446,8.9
SOM,Somalia,2002,Developing,58.0,348.0,47,0.01,0.0,,9559,18.6,77,4.0,,4.0,0.9,,,7.8,7.6,,,,,,,,,56.14725131,,49.688,8.9
SOM,Somalia,2001,Developing,57.0,352.0,46,0.01,0.0,,3571,18.2,75,33.0,,33.0,0.8,,,7.9,7.7,,,,,,,,,56.05776836,,49.72,8.9
SOM,Somalia,2000,Developing,55.0,355.0,45,0.01,0.0,,3965,17.8,74,37.0,,33.0,0.8,,,8.0,7.9,,,,,,0.0,,,55.90411199,,49.901,9.1
ZAF,South Africa,2014,Developing,62.0,347.0,42,7.38,922.0507313,8.0,66,5.3,52,77.0,8.8,77.0,3.7,6479.625659,54146734.74,4.9,5.9,0.66,13.0,63.0,5.768673897,22.606,,,5.489779949,22.42752428,,22.057,24.1
ZAF,South Africa,2013,Developing,69.0,371.0,43,7.34,978.5905287,7.0,25,49.5,54,73.0,8.78,73.0,4.5,6876.953821,53311955.61,5.4,6.5,0.652,12.8,,5.454728127,22.038,,,5.350719929,24.03327318,,22.177,23.7
ZAF,South Africa,2012,Developing,59.2,48.0,43,7.38,1089.954838,68.0,32,48.7,56,65.0,8.79,65.0,7.6,7548.163698,5256515.8,6.0,7.3,0.644,12.8,,5.122317314,21.786,,,5.523230076,25.42801637,,22.353,22.9
ZAF,South Africa,2011,Developing,58.9,413.0,43,7.38,123.753335,76.0,92,47.9,58,69.0,8.61,69.0,8.5,849.954224,51729345.36,6.6,8.0,0.638,12.8,,5.031170368,21.416,,,5.288980007,27.11573133,,22.282,22.4
ZAF,South Africa,2010,Developing,58.0,428.0,43,7.28,1038.885632,71.0,12499,47.2,62,72.0,8.5,72.0,11.0,7362.76139,5979432.36,7.3,8.9,0.63,12.8,63.4,4.942888265,23.181,8.67807,,5.134970188,26.17062412,,22.274,24.6
ZAF,South Africa,2009,Developing,56.5,449.0,46,7.6,782.5987144,74.0,5857,46.4,70,75.0,8.39,76.0,19.0,5888.6284,5255813.11,8.1,9.8,0.622,12.8,,4.826560493,20.512,,,4.761189938,24.46842888,,22.664,26.7
